Cluster,gdp_growth_mean5,gdp_growth_std5,gdp_growth_trend5,inflation_mean5,inflation_std5,inflation_trend5,domestic_credit_mean5,domestic_credit_std5,domestic_credit_trend5,current_account_mean5,current_account_std5,current_account_trend5,total_reserves_mean5,total_reserves_std5,total_reserves_trend5
0,-0.0048853967409553094,0.0032772330529808797,0.0007004345145043629,-0.06879385323416055,-0.06737687920176386,-0.06916299176527158,-0.0025988464941519517,-0.00746863241536583,-0.001977486839182917,-0.003949599244060351,0.0010630331480801416,0.0013436864030193403,-0.04569497497658826,-0.04784612971889682,-0.04445689423377293
1,2.194008221013574,-0.5978530550279786,-0.17595093270397427,-0.08563707425525478,-0.08314709662650603,-0.061595968593979374,1.1457764491556668,0.9404522317405196,1.1028800628442685,1.2940625473136924,0.11539283268397002,-0.12793616394731683,13.35302176593974,13.932523187665698,12.869417605093002
2,-0.3213363461360384,-0.22140870221611308,-0.02323443179182163,10.965406234715028,10.739184414302398,11.011994813210334,-0.16026227893813716,0.7155890217148788,-0.23746905281913622,-0.01994263004308389,-0.22647708844398773,-0.1493726728330035,0.5786049167220662,0.6303989110810769,0.6238335410248078
